entry,Pointcloud_Map_ID,Pointcloud,row_num,MOD,depth,rot,timestamp,row_bc,depth_bc,rot_bc,Band_1_bc,Band_2_bc,Band_3_bc,Band_4_bc,Band_5_bc,Band_6_bc,Band_7_bc,Band_8_bc,Band_9_bc,Band_10_bc,Band_11_bc,Band_12_bc,Band_13_bc,Band_14_bc,Band_15_bc,Band_16_bc,Band_17_bc,Band_18_bc,Band_19_bc,Band_20_bc,Band_21_bc,Band_22_bc,Band_23_bc,Band_24_bc,Band_25_bc,Band_26_bc,Band_27_bc,Band_28_bc,Band_29_bc,Band_30_bc,Band_31_bc,Band_32_bc,Band_1_std1_MAX_SDT,Band_2_std1_MAX_SDT,Band_3_std1_MAX_SDT,Band_4_std1_MAX_SDT,Band_5_std1_MAX_SDT,Band_6_std1_MAX_SDT,Band_7_std1_MAX_SDT,Band_8_std1_MAX_SDT,Band_9_std1_MAX_SDT,Band_10_std1_MAX_SDT,Band_11_std1_MAX_SDT,Band_12_std1_MAX_SDT,Band_13_std1_MAX_SDT,Band_14_std1_MAX_SDT,Band_15_std1_MAX_SDT,Band_16_std1_MAX_SDT,Band_17_std1_MAX_SDT,Band_18_std1_MAX_SDT,Band_19_std1_MAX_SDT,Band_20_std1_MAX_SDT,Band_21_std1_MAX_SDT,Band_22_std1_MAX_SDT,Band_23_std1_MAX_SDT,Band_24_std1_MAX_SDT,Band_25_std1_MAX_SDT,Band_26_std1_MAX_SDT,Band_27_std1_MAX_SDT,Band_28_std1_MAX_SDT,Band_29_std1_MAX_SDT,Band_30_std1_MAX_SDT,Band_31_std1_MAX_SDT,Band_32_std1_MAX_SDT
2550,16,Pointcloud_2019_07_04_10_59_16,5099,1,92.137,11,3645082684.66,5099,92.137,11,0,14.49,32.0728571428571,3.99571428571429,10.75,27.64,46.5857142857143,11.4757142857143,0,0,0,0,0,0,40.2157142857143,0,0,0,0,0,0,15.7557142857142,0,12.3828571428571,0,59.1542857142857,6.27857142857147,13.6914285714286,0,27.1857142857143,41.87,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2551,16,Pointcloud_2019_07_04_10_59_16,5101,1,92.136,11,3645082684.684,5101,92.136,11,13.6472,0,14.0746,7.9962,0.753,0,14.594,0,47.9708000000001,0,0,0,0,0,40.2686,0,0,0,0,0,2.84280000000001,0,19.8820000000001,0,0,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2552,16,Pointcloud_2019_07_04_10_59_16,5103,1,92.134,11,3645082684.708,5103,92.134,11,15.6486857142857,17.4976,4.07634285714286,7.99668571428572,9.756,0,3.6022857142857,0,0,0,0,0,0,0,0,0,0,1.96640000000002,0,0,0,0,0.8925714285715,0,0,0,0,4.71337142857146,0,3.19028571428566,0,54.3414857142857,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2553,16,Pointcloud_2019_07_04_10_59_16,5105,1,92.133,11,3645082684.733,5105,92.133,11,8.65017142857143,15.5014,13.0780857142857,10.9971714285714,7.759,0,22.6105714285714,30.5479714285714,0,0,0,57.6952000000001,0,0,47.3743714285714,0,0,0,0,8.76562857142858,15.8769714285714,0,61.9031428571429,0,10.7780285714285,0,0,0,0,0,45.8801999999999,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2554,16,Pointcloud_2019_07_04_10_59_16,5107,1,92.132,11,3645082684.757,5107,92.132,11,7.65165714285714,14.5052,20.0798285714286,10.9976571428571,3.762,28.6432,2.61885714285714,58.5720571428572,4.14891428571423,0,0,13.7536,0,0,123.427257142857,0,0,1.02279999999996,0,38.7927428571429,106.894057142857,45.8264571428572,46.9137142857144,0,24.7959428571429,5.16434285714286,18.3362857142857,37.7353142857143,0,0,65.8836,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2555,16,Pointcloud_2019_07_04_10_59_16,5109,1,92.152,11,3645082684.781,5109,92.152,11,2.65314285714286,11.509,0,8.99814285714286,0,1.64400000000001,0,0,0,0,0,0,0,0,26.4801428571428,0,0,25.0509999999999,0,0,0,0,19.9242857142858,0,28.8138571428572,0,33.3507142857143,0,0,0,0,1.3801428571428,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2556,16,Pointcloud_2019_07_04_10_59_16,5111,1,92.15,11,3645082684.807,5111,92.15,11,9.65462857142857,7.5128,0,0,5.768,0,4.63542857142856,0,0,0,0,0,27.3242285714286,0,17.5330285714285,0,0,0,0,0,9.92822857142858,3.86182857142853,19.9348571428571,0,64.8317714285714,0,8.36514285714281,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2557,16,Pointcloud_2019_07_04_10_59_16,5113,1,92.149,11,3645082684.831,5113,92.149,11,0,0,5.08505714285714,0,0,0,0,0,0,0,0,0,12.4073142857142,0,0,0,0,0,0,0,0,10.8795142857143,0,0,0,0,18.3795714285715,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2558,16,Pointcloud_2019_07_04_10_59_16,5115,1,92.148,11,3645082684.856,5115,92.148,11,0,0,0,14.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8972,0,23.5584,73.8676,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2559,16,Pointcloud_2019_07_04_10_59_16,5117,1,92.146,11,3645082684.88,5117,92.146,11,21.6590857142857,10.5242,49.0885428571429,5.00008571428572,15.777,0,0,0,0,0,0,0,0,22.8691999999999,0,0,66.7062571428571,0,0,0,39.9794857142857,0,0,0,0,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2560,16,Pointcloud_2019_07_04_10_59_16,5119,1,92.145,11,3645082684.905,5119,92.145,11,39.6605714285714,33.528,46.0902857142857,48.0005714285714,37.78,48.648,9.66857142857143,52.7165714285715,0,0,0,0,0,131.928,0,0,0,0,0,39.9554285714286,0,0,0,68.6022857142857,95.9034285714286,0.179428571428502,71.4228571428572,31.8011428571429,0,4.20857142857142,111.904,61.4445714285714,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2561,16,Pointcloud_2019_07_04_10_59_16,5121,1,92.144,11,3645082684.929,5121,92.144,11,0,0,12.0920285714286,0,0,0,5.67685714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6242285714286,0,0,0,0,0,0,0,5.45745714285715,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2562,16,Pointcloud_2019_07_04_10_59_16,5123,1,92.142,11,3645082684.954,5123,92.142,11,8.66354285714286,18.5356,0.0937714285714293,0,3.786,0,32.6851428571429,0,0,0,0,0,5.82274285714288,0,0,0,0,49.2484,0,0,14.0307428571429,0,40.9982857142858,18.6461714285714,0,9.18445714285713,0,0,0,0,20.9108,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2563,16,Pointcloud_2019_07_04_10_59_16,5125,1,92.162,11,3645082684.978,5125,92.162,11,10.6650285714286,22.5394,31.0955142857143,7.00202857142858,4.789,0,4.69342857142857,64.7888285714286,0.683257142857201,0,36.0409142857143,0,0,0,0,0,0,0,0,0,0,0,45.0088571428572,13.6681142857143,87.9571714285714,0,0,2.83405714285715,0,0,0,43.4832285714285,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2564,16,Pointcloud_2019_07_04_10_59_16,5127,1,92.161,11,3645082685.002,5127,92.161,11,12.6665142857143,0,9.09725714285715,0,0,12.6512,26.7017142857143,0,0,0,0,0,0,0,0,0,0,0,0,26.0638857142857,0,0,4.01942857142865,28.6900571428571,0,0,41.4805714285715,0,0,0,25.9176,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2565,16,Pointcloud_2019_07_04_10_59_16,5129,1,92.16,11,3645082685.026,5129,92.16,11,52.668,41.547,25.099,40.003,27.795,31.652,36.71,0,17.8020000000001,0,0,0,14.0719999999999,0,0,0,0,0,0,0,18.082,0,0,55.712,0,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2566,16,Pointcloud_2019_07_04_10_59_16,5131,1,92.158,11,3645082685.051,5131,92.158,11,0,13.5508,8.10074285714286,16.0034857142857,10.798,10.6528,0,0,21.8613714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2567,16,Pointcloud_2019_07_04_10_59_16,5133,1,92.157,11,3645082685.076,5133,92.157,11,3.67097142857143,21.5546,24.1024857142857,1.00397142857143,8.801,0,28.7265714285714,21.8851714285714,0,0,0,0,0,0,0,47.9633714285715,17.9899142857142,0,31.7521714285715,0,61.1161714285714,93.0563714285714,31.0511428571429,33.7558857142857,43.0288285714286,32.1970285714285,15.5238571428572,0,0,0,36.9277999999999,9.53477142857139,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2568,16,Pointcloud_2019_07_04_10_59_16,5135,1,92.156,11,3645082685.101,5135,92.156,11,20.6724571428571,0,0,9.00445714285714,0,0,3.73485714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0740571428571,0,31.7778285714286,0,0,0,0,0.193600000000004,0,0,16.5476571428571,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2569,16,Pointcloud_2019_07_04_10_59_16,5137,1,92.155,11,3645082685.125,5137,92.155,11,18.6739428571429,6.5622,0,0,42.807,12.6552,0,0,0,0,0,0,0,19.4571999999998,0,0,0,0,0,0,0,0,0,0,0,1.20205714285714,56.5527142857143,0,0,0,191.9346,1.56054285714288,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2570,16,Pointcloud_2019_07_04_10_59_16,5139,1,92.153,11,3645082685.149,5139,92.153,11,0,0,0,0,0,0,0,0,0,0,0,0,13.4874285714286,0,0,0,0,0,0,0,0,0,0,0,65.0825714285714,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2571,16,Pointcloud_2019_07_04_10_59_16,5141,1,92.172,11,3645082685.174,5141,92.172,11,18.6769142857143,13.5698,17.1094571428571,8.00591428571429,2.813,0,0,0,0,0,0,0,0,0,0,0,4.13174285714285,0,0,0,0,0,0,0,0,22.2070857142857,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2572,16,Pointcloud_2019_07_04_10_59_16,5143,1,92.171,11,3645082685.198,5143,92.171,11,6.6784,8.5736,7.1112,12.0064,12.816,10.6576,36.768,0,0,0,0,70.8048000000001,0,0,0,0,0,51.5304,8.87760000000003,0,0,0,0,0,0,0,0,0,0,0,0,39.5992,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2573,16,Pointcloud_2019_07_04_10_59_16,5145,1,92.17,11,3645082685.222,5145,92.17,11,13.6798857142857,0,17.1129428571429,0,0,0,0,0,0,0,0,56.8632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61042857142854,16.9437714285714,44.2446,44.2382857142857,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2574,16,Pointcloud_2019_07_04_10_59_16,5147,1,92.168,11,3645082685.248,5147,92.168,11,0,9.5812,1.11468571428572,0,0,0,6.78457142857143,0,0,0,0,0,0,0,0,0,0,25.5868,0,88.3350285714286,0,43.1801714285714,0,4.90948571428567,0,0,15.6248571428572,19.9547428571429,0,0,59.9516,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2575,16,Pointcloud_2019_07_04_10_59_16,5149,1,92.167,11,3645082685.272,5149,92.167,11,18.6828571428571,2.585,0.116428571428571,6.00785714285715,0,15.66,20.7928571428571,24.0778571428572,0,0,0,106.98,37.9028571428571,0,149.537857142857,0,74.2735714285715,37.615,1.95285714285717,0,90.2528571428571,0,0,39.9314285714286,2.17214285714283,0,0,0,5.26500000000004,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2576,16,Pointcloud_2019_07_04_10_59_16,5151,1,92.166,11,3645082685.296,5151,92.166,11,49.6843428571429,38.5888,0,0,7.828,0,0,19.1019428571428,0,0,0,0,37.9859428571428,0,0,0,0,32.6432,3.97794285714292,0,0,0,0,30.9533714285715,28.1900571428571,0,0,40.9766857142857,54.2752,0,5.95839999999998,59.6507428571429,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2577,16,Pointcloud_2019_07_04_10_59_16,5153,1,92.165,11,3645082685.32,5153,92.165,11,18.6858285714286,9.5926,10.1199142857143,0,0,0,0,0,7.51445714285728,0,83.9865142857143,27.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9876571428572,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2578,16,Pointcloud_2019_07_04_10_59_16,5155,1,92.164,11,3645082685.345,5155,92.164,11,0,5.5964,8.12165714285715,0,27.834,0,0,0,0,0,0,0,76.1521142857143,0,0,4.38891428571424,0,0,25.0281142857143,0,119.304114285714,0,0,0,0,0,0,0,0,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2579,16,Pointcloud_2019_07_04_10_59_16,5157,1,92.182,11,3645082685.369,5157,92.182,11,6.6888,0.600200000000001,9.1234,28.0098,17.837,0,29.826,0,0,0,0,0,22.2352000000001,0,0,0,0,0,0,0,5.32119999999998,0,0,0,0,29.2271999999999,14.697,21.0096,0,0,8.96859999999992,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
2580,16,Pointcloud_2019_07_04_10_59_16,5159,1,92.181,11,3645082685.395,5159,92.181,11,28.6902857142857,12.604,22.1251428571429,0,0,0,15.8342857142857,0,0,0,0,0,28.3182857142856,0,0,0,0,0,0,28.4977142857143,0,0,0,0,1.26171428571433,0,0,0,19.316,0,0,0,11.4426104247822,16.4725360659628,11.3841995766062,15.7342513856448,23.3068897777269,21.321871921157,21.3551971296086,71.3589517860232,94.6406067417387,115.786201442333,86.9227626497609,93.0373879446084,88.177913586365,78.7200383920412,67.3709465900877,51.8287779348715,58.9086863996587,42.6479125449821,59.28096940278,59.6266159808968,68.572427241405,63.0806362259185,51.5833737210397,69.6374739474212,46.7047463683653,54.8448316211797,68.7928452352101,59.3898607133873,49.9164858093552,53.242109483211,41.110825824836,53.9732444004537
